CountryName,CountryCode,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
安提瓜和巴布达,ATG,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
澳大利亚,AUS,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,0,0,3000000,5000000,7000000,7000000,8000000,8000000,7000000,9000000,428000000,1734000000,1935000000,2751000000,3632000000,2944000000,3555000000,4126000000,5481000000,6233000000,6976000000,9508000000,10171000000,9996000000,11791000000,11501000000,13784000000,13989000000,14718000000,15128000000,14359000000,10772000000,11633000000,12295000000,12199000000,14913000000,12445000000,11426000000,12934000000,16001000000,16245000000,17271000000,31730000000,29376000000,30919000000,23803000000,22726000000,31849000000,34955000000,40072000000,45246000000,49658000000,48891000000,,
奥地利,AUT,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,1281000000,1281000000,1368000000,1442000000,1463000000,1338000000,1713000000,1556000000,1729000000,2642000000,3668000000,4583000000,4369000000,4427000000,4580000000,4545000000,5538000000,5608000000,5411000000,4805000000,3824000000,3360000000,4143000000,3421000000,4684000000,4965000000,5094000000,5664000000,5713000000,6537000000,7721000000,7467000000,6638000000,6790000000,8643000000,8912000000,9405000000,8466000000,8867000000,9290000000,7852000000,8746000000,9305000000,11163000000,10953000000,13026000000,10639000000,9898000000,11172000000,12334000000,14339000000,12394000000,9699000000,,
阿塞拜疆,AZE,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,100000000,3219000000,3167000000,3175000000,3120000000,3553000000,3555000000,3711000000,11266000000,10889000000,11219000000,12842000000,13991000000,15915000000,15491000000,17690000000,16061000000,15240000000,17280000000,,,
布隆迪,BDI,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
比利时,BEL,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,42000000,51000000,37000000,23000000,25000000,29000000,36000000,338000000,212000000,1441000000,4055000000,6174000000,7696000000,9627000000,10883000000,8967000000,9218000000,7518000000,6704000000,7274000000,5968000000,4905000000,2359000000,3694000000,2793000000,2383000000,973000000,2094000000,2549000000,5374000000,5405000000,6216000000,6668000000,6812000000,8275000000,10181000000,11010000000,11537000000,15036000000,19231000000,15977000000,15780000000,17868000000,21609000000,21477000000,22849000000,23022000000,25386000000,24646000000,29310000000,31420000000,25438000000,20591000000,,
贝宁,BEN,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
布基纳法索,BFA,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
孟加拉国,BGD,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,411000000,411000000,487000000,749000000,660000000,695000000,900000000,962000000,1096000000,1144000000,1343000000,1758000000,2139000000,2334000000,2909000000,3032000000,4229000000,5075000000,5612000000,6515000000,7286000000,7702000000,7973000000,8281000000,9512000000,9994000000,10021000000,10896000000,12278000000,13994000000,15227000000,16658000000,17634000000,22488000000,24126000000,26871000000,27878000000,30592000000,33945000000,38290000000,40308000000,,,
保加利亚,BGR,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3257000000,2342000000,2800000000,8700000000,8280000000,3188000000,2885000000,2766000000,3040000000,2556000000,3210000000,2983000000,2012000000,2013000000,2010000000,1912000000,1908000000,1539000000,1762000000,1494000000,1729000000,2159000000,2336000000,2360000000,1961000000,1967000000,2077000000,,,
巴林,BHR,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,430000000,450000000,500000000,575000000,700000000,900000000,1110000000,1212000000,1474000000,1660000000,1814000000,2009000000,2216000000,2187000000,2637000000,2892000000,2996000000,3162000000,3294000000,3482000000,3320000000,3896000000,4245000000,4550000000,4612000000,5016000000,5040000000,5773000000,5956000000,6297000000,6779000000,7278000000,7768000000,8448000000,8867000000,9231000000,10655000000,11928000000,12056000000,13230000000,13826000000,,,
巴哈马,BHS,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
波斯尼亚和黑塞哥维那,BIH,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000000,54000000,49000000,,,
白俄罗斯,BLR,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20607000000,20095000000,25933000000,24009000000,22608000000,17899000000,19073000000,22544000000,20353000000,23294000000,24360000000,23577000000,25068000000,25509000000,29657000000,29980000000,30212000000,31523000000,33958000000,24817000000,33899000000,31638000000,,,
伯利兹,BLZ,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
百慕大,BMU,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
玻利维亚,BOL,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,30000000,39000000,51000000,75000000,102000000,129000000,216000000,261000000,330000000,318000000,363000000,345000000,381000000,378000000,417000000,495000000,588000000,630000000,771000000,900000000,869000000,975000000,1052000000,1407000000,1644000000,1715000000,1819000000,2033000000,1969000000,1851000000,1750000000,1876000000,2234000000,2262000000,2811000000,2995000000,3252000000,3347000000,3655000000,4411000000,4514000000,,,
巴西,BRA,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326000000,373000000,390000000,388000000,479000000,560000000,974000000,1177000000,1321000000,2653000000,4068000000,9921000000,12406000000,13110000000,19264000000,18812000000,18258000000,15496000000,28778000000,13332000000,36475000000,25095000000,,,
巴巴多斯,BRB,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文莱达鲁萨兰国,BRN,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,246000000,246000000,246000000,246000000,246000000,246000000,246000000,246000000,246000000,339000000,469000000,563000000,678000000,746000000,762000000,770000000,1035000000,1089000000,1121000000,1161000000,1257000000,1395000000,1534000000,1649000000,1951000000,2107000000,2388000000,2482000000,2412000000,2520000000,2555000000,2676000000,3166000000,3235000000,3235000000,3267000000,3362000000,3390000000,3575000000,3754000000,3686000000,,,
不丹,BTN,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
博茨瓦纳,BWA,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
中非共和国,CAF,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加拿大,CAN,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,4064000000,4297000000,4393000000,4414000000,4360000000,5985000000,6570000000,6654000000,7673000000,5943000000,6371000000,6976000000,9195000000,16199000000,13075000000,15507000000,13308000000,12380000000,10041000000,10944000000,9192000000,8670000000,9031000000,8794000000,6120000000,6808000000,6886000000,6159000000,9432000000,14835000000,9654000000,8622000000,13122000000,15299000000,15437000000,21190000000,18366000000,20803000000,25891000000,27412000000,33472000000,35981000000,33835000000,33050000000,34358000000,34351000000,33881000000,40700000000,40912000000,44109000000,51153000000,62111000000,62111000000,,
,CEB,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,68000000,432000000,591000000,613000000,724000000,1001000000,1011000000,1249000000,2480000000,3948000000,4147000000,26797000000,26917000000,27889000000,27672000000,30954000000,34105000000,30854000000,30033000000,29478000000,38326000000,47286000000,49082000000,47251000000,46423000000,40458000000,41453000000,38337000000,40357000000,41118000000,43392000000,40802000000,31858000000,29571000000,29373000000,29427000000,32559000000,24709000000,26521000000,27258000000,28682000000,30381000000,34323000000,36732000000,38211000000,39755000000,42756000000,44822000000,42205000000,34767000000,38482000000,40363000000,,,
瑞士,CHE,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223000000,401000000,294000000,212000000,237000000,244000000,224000000,213000000,224000000,267000000,263000000,264000000,331000000,411000000,491000000,553000000,628000000,723000000,873000000,851000000,815000000,870000000,857000000,846000000,889000000,924000000,945000000,870000000,785000000,741000000,731000000,712000000,1043000000,993000000,1034000000,,
海峡群岛,CHI,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
智利,CHL,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,95000000,91000000,98000000,101000000,95000000,91000000,104000000,114000000,124000000,153000000,183000000,195000000,188000000,209000000,216000000,238000000,241000000,257000000,244000000,188000000,196000000,193000000,288000000,300000000,302000000,307000000,1004000000,5109000000,7623000000,10449000000,13341000000,12923000000,16576000000,16638000000,13600000000,11438000000,4630000000,2188000000,3930000000,10690000000,13719000000,12520000000,,
中国,CHN,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,688000000,565000000,698000000,640000000,909000000,964000000,1677000000,2712000000,2034000000,3676000000,2763000000,2423000000,2460000000,3115000000,3146000000,2990000000,2820000000,8055000000,6075000000,4800000000,5757000000,4921000000,4183000000,5012000000,7203000000,11931000000,14217000000,30539000000,31028000000,50813000000,69027000000,84022000000,,,
科特迪瓦,CIV,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132000000,1184000000,1768000000,2173000000,2824000000,3023000000,3072000000,3552000000,3249000000,3647000000,4127000000,4017000000,3701000000,3775000000,3656000000,4193000000,4228000000,,,
喀麦隆,CMR,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482000000,500000000,413000000,417000000,439000000,,,
刚果（布）,COG,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,7000000,8000000,8000000,9000000,8000000,8000000,5000000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57000000,67000000,78000000,81000000,72000000,86000000,186000000,343000000,493000000,,,
哥伦比亚,COL,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,944000000,1026000000,1011000000,991000000,2255000000,2497000000,2761000000,3178000000,3602000000,3942000000,4093000000,4664000000,5581000000,5250000000,4821000000,4605000000,4743000000,4758000000,4235000000,4499000000,4786000000,4941000000,5445000000,4947000000,5552000000,5241000000,9305000000,10724000000,6551000000,8253000000,8685000000,8181000000,6826000000,7013000000,7399000000,7395000000,6591000000,5781000000,11053000000,11597000000,8255000000,,,
科摩罗,COM,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佛得角,CPV,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
哥斯达黎加,CRI,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
加勒比小国,CSS,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,917000000,1050000000,1054000000,1093000000,1100000000,1248000000,1392000000,1505000000,1768000000,1963000000,2241000000,2654000000,2873000000,2964000000,2996000000,3238000000,3443000000,3455000000,3399000000,3543000000,3692000000,3943000000,3786000000,4037000000,4274000000,4524000000,4970000000,5139000000,5220000000,5436000000,5612000000,5615000000,6419000000,6398000000,7024000000,6860000000,7646000000,7642000000,7692000000,8461000000,8843000000,,,
古巴,CUB,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,106000000,239000000,356000000,172000000,213000000,24000000,47000000,45000000,27000000,39000000,65000000,39000000,58000000,28000000,29000000,25000000,24000000,14000000,5000000,14000000,41000000,8000000,10000000,13000000,92000000,933000000,1307000000,1258000000,1223000000,1611000000,1871000000,1937000000,2233000000,2493000000,2537000000,2381000000,2269000000,2055000000,,,
库拉索,CUW,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
开曼群岛,CYM,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
塞浦路斯,CYP,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
捷克共和国,CZE,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,365000000,587000000,384000000,402000000,289000000,584000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,385000000,381000000,385000000,398000000,386000000,479000000,1036000000,1151000000,1294000000,1728000000,1691000000,1580000000,1605000000,1584000000,1543000000,1470000000,1567000000,1370000000,1018000000,975000000,1073000000,1171000000,1474000000,,
德国,DEU,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,83000000,152000000,187000000,651000000,1586000000,2492000000,3066000000,3779000000,6484000000,9568000000,14588000000,21250000000,27758000000,40952000000,60689000000,64983000000,60032000000,61819000000,68260000000,74142000000,65990000000,51865000000,41331000000,40382000000,37994000000,27985000000,29811000000,32956000000,33141000000,38575000000,40460000000,36107000000,32889000000,34574000000,40251000000,43180000000,48018000000,49728000000,53830000000,55063000000,52495000000,58430000000,54511000000,58505000000,62972000000,69398000000,76077000000,77272000000,87654000000,78884000000,86829000000,83630000000,70000000000,,
吉布提,DJI,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
多米尼克,DMA,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
丹麦,DNK,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294000000,557000000,366000000,640000000,692000000,694000000,829000000,1081000000,1589000000,2280000000,3635000000,5679000000,6780000000,8128000000,9056000000,8774000000,9273000000,9590000000,9764000000,9941000000,8780000000,9401000000,7037000000,7082000000,6671000000,7884000000,5811000000,4247000000,,
多米尼加共和国,DOM,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178000000,494000000,822000000,1216000000,1610000000,1988000000,1941000000,3059000000,3251000000,,,
阿尔及利亚,DZA,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,866000000,1231000000,1542000000,2059000000,2396000000,2869000000,3253000000,4168000000,5346000000,5994000000,6796000000,7732000000,8785000000,9554000000,10482000000,11533000000,11123000000,12676000000,13972000000,15095000000,16303000000,17313000000,18434000000,18968000000,18867000000,19775000000,20595000000,22245000000,23877000000,24585000000,25781000000,26994000000,28619000000,30312000000,32643000000,34258000000,36176000000,39161000000,37588000000,44596000000,47906000000,,,
东亚与太平洋,EAP,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,27000000,38000000,54000000,51000000,108000000,97000000,110000000,183000000,250000000,1005000000,2443000000,6110000000,7506000000,10213000000,14609000000,15752000000,22601000000,26060000000,28413000000,27231000000,32081000000,39475000000,54509000000,75877000000,92079000000,1.06E+11,1.28E+11,1.31E+11,1.42E+11,1.51E+11,1.62E+11,1.77E+11,1.99E+11,2.06E+11,2.24E+11,2.31E+11,2.61E+11,2.75E+11,3.20E+11,3.63E+11,3.52E+11,,,
东亚与太平洋地区（所有收入水平）,EAS,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,100000000,100000000,303000000,805000000,707000000,731000000,1370000000,1424000000,1492000000,1739000000,4936000000,7556000000,7934000000,13813000000,19397000000,23721000000,30742000000,44837000000,63748000000,81289000000,91131000000,93082000000,1.01E+11,1.13E+11,1.50E+11,1.61E+11,1.65E+11,1.86E+11,1.97E+11,2.11E+11,2.26E+11,2.44E+11,2.56E+11,2.77E+11,3.17E+11,3.41E+11,3.79E+11,4.27E+11,4.39E+11,4.77E+11,4.96E+11,5.21E+11,5.70E+11,6.05E+11,6.31E+11,6.38E+11,6.84E+11,7.65E+11,7.82E+11,8.20E+11,9.32E+11,1.01E+12,,,
欧洲和中亚,ECA,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,0,0,0,0,0,660000000,813000000,1197000000,1993000000,2503000000,2109000000,23606000000,23449000000,25450000000,25995000000,29172000000,31758000000,28831000000,27465000000,26148000000,35538000000,43940000000,44985000000,45170000000,44508000000,39204000000,40864000000,39421000000,42511000000,49399000000,1.94E+11,1.87E+11,1.83E+11,1.69E+11,1.61E+11,1.57E+11,1.57E+11,1.56E+11,1.56E+11,1.69E+11,1.83E+11,1.97E+11,2.03E+11,2.21E+11,2.31E+11,2.41E+11,2.48E+11,2.66E+11,2.65E+11,2.44E+11,2.55E+11,2.69E+11,,,
欧洲与中亚地区（所有收入水平）,ECS,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,7759000000,9651000000,10985000000,10715000000,10944000000,10946000000,14604000000,18086000000,27901000000,40656000000,58664000000,98661000000,1.22E+11,1.43E+11,1.74E+11,1.84E+11,1.88E+11,1.79E+11,1.74E+11,1.76E+11,1.65E+11,1.55E+11,1.53E+11,1.60E+11,1.71E+11,1.55E+11,1.59E+11,1.68E+11,1.70E+11,1.95E+11,8.69E+11,8.49E+11,8.03E+11,7.87E+11,7.47E+11,7.55E+11,8.11E+11,8.58E+11,8.75E+11,9.67E+11,1.02E+12,1.05E+12,1.09E+12,1.17E+12,1.25E+12,1.32E+12,1.36E+12,1.46E+12,1.52E+12,1.43E+12,1.52E+12,1.47E+12,,,
厄瓜多尔,ECU,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374000000,938000000,1237000000,1435000000,1718000000,2007000000,1757000000,1978000000,2190000000,1935000000,,,
阿拉伯埃及共和国,EGY,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3883000000,4739000000,5197000000,6980000000,8485000000,9988000000,10590000000,12842000000,13469000000,13961000000,18931000000,21882000000,24007000000,28338000000,30245000000,30655000000,32372000000,32987000000,32072000000,42381000000,41996000000,54948000000,59955000000,68096000000,74905000000,80766000000,83260000000,85549000000,89594000000,95457000000,1.01E+11,1.17E+11,,,
欧洲货币联盟,EMU,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,7691000000,9219000000,10394000000,10102000000,10220000000,9945000000,13593000000,16822000000,25314000000,36368000000,53695000000,69963000000,88992000000,1.13E+11,1.37E+11,1.45E+11,1.48E+11,1.43E+11,1.42E+11,1.45E+11,1.26E+11,1.09E+11,1.05E+11,1.12E+11,1.23E+11,1.12E+11,1.15E+11,1.23E+11,1.21E+11,1.38E+11,1.48E+11,1.45E+11,1.41E+11,1.49E+11,1.62E+11,1.74E+11,1.95E+11,2.23E+11,2.44E+11,2.82E+11,2.99E+11,3.19E+11,3.33E+11,3.72E+11,4.17E+11,4.67E+11,4.94E+11,5.23E+11,5.66E+11,5.24E+11,5.41E+11,5.08E+11,,,
厄立特里亚,ERI,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
西班牙,ESP,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,0,0,0,0,0,0,0,0,0,10000000,3000000,112000000,193000000,761000000,443000000,604000000,1568000000,918000000,839000000,1530000000,2913000000,3660000000,3860000000,3487000000,2064000000,2514000000,2118000000,1496000000,1365000000,1398000000,1509000000,1361000000,1711000000,1196000000,3229000000,3750000000,6767000000,18174000000,16212000000,19058000000,20178000000,23358000000,32386000000,39368000000,55460000000,79011000000,90570000000,94799000000,1.21E+11,1.08E+11,94851000000,84517000000,73247000000,,
爱沙尼亚,EST,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957000000,971000000,287000000,130000000,220000000,264000000,294000000,258000000,266000000,229000000,596000000,599000000,529000000,504000000,487000000,544000000,539000000,344000000,423000000,108000000,303000000,250000000,125000000,,
埃塞俄比亚,ETH,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
欧洲联盟,EUU,天然气发电量（千瓦时）,EG.ELC.NGAS.KH,7759000000,9651000000,10985000000,10715000000,10944000000,10946000000,14604000000,18086000000,27901000000,40656000000,58664000000,98661000000,1.22E+11,1.43E+11,1.74E+11,1.84E+11,1.88E+11,1.79E+11,1.74E+11,1.75E+11,1.65E+11,1.55E+11,1.53E+11,1.60E+11,1.71E+11,1.55E+11,1.58E+11,1.66E+11,1.66E+11,1.85E+11,1.93E+11,1.88E+11,1.85E+11,2.13E+11,2.45E+11,2.68E+11,3.14E+11,3.62E+11,3.93E+11,4.57E+11,4.80E+11,4.96E+11,5.25E+11,5.64E+11,6.18E+11,6.64E+11,6.83E+11,7.37E+11,7.88E+11,7.29E+11,7.60E+11,6.96E+11,,,
